airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Indigo,6E-607,Delhi,Night,one,Morning,Mumbai,Economy,10.17,6,15720
Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,11.5,6,17925
Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,10.92,6,18765
Air_India,AI-885,Delhi,Morning,one,Evening,Mumbai,Economy,5.67,6,19500
Air_India,AI-423,Delhi,Early_Morning,one,Evening,Mumbai,Economy,12.58,6,20445
Air_India,AI-540,Delhi,Night,one,Evening,Mumbai,Economy,20.42,6,21180
Air_India,AI-537,Delhi,Evening,one,Evening,Mumbai,Economy,24.83,6,21180
Air_India,AI-429,Delhi,Morning,one,Evening,Mumbai,Economy,7.25,6,22755
Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11,6,22755
Vistara,UK-847,Delhi,Morning,one,Afternoon,Mumbai,Economy,27.58,6,23700
SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,7,5953
SpiceJet,SG-1089,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,7,5953
SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,7,5953
SpiceJet,SG-1061,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,7,5953
SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,7,5953
SpiceJet,SG-1063,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,7,5953
SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,7,5953
Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,Economy,2,7,5955
Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Economy,2.08,7,5955
Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,7,5955
Vistara,UK-993,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,7,5955
Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,7,5955
Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,7,5955
Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,7,5955
Vistara,UK-953,Delhi,Night,zero,Night,Mumbai,Economy,2.17,7,5955
Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,7,5955
Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,7,5955
Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,7,5955
Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,7,5955
Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,7,5955
Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,7,5955
Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,7,6060
GO_FIRST,G8-392,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,7,5954
GO_FIRST,G8-346,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,7,5954
GO_FIRST,G8-330,Delhi,Night,zero,Night,Mumbai,Economy,2.25,7,5954
GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,7,5954
GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,7,5954
Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,7,5955
Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,7,5955
Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,7,5955
Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,7,5955
Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,2.25,7,5955
Indigo,6E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,7,5955
Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Economy,2,7,5955
Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,7,5955
Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,7,5955
Air_India,AI-865,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,7,5955
Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,7,5955
Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25,7,5955
Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,7,5955
GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8,7,5954
GO_FIRST,G8-199,Delhi,Afternoon,two_or_more,Night,Mumbai,Economy,8.58,7,5954
GO_FIRST,G8-191,Delhi,Morning,one,Evening,Mumbai,Economy,8.92,7,5954
GO_FIRST,G8-237,Delhi,Afternoon,one,Night,Mumbai,Economy,9.25,7,5954
GO_FIRST,G8-266,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.75,7,5954
GO_FIRST,G8-103,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.33,7,5954
GO_FIRST,G8-719,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.25,7,5954
GO_FIRST,G8-101,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.5,7,5954
GO_FIRST,G8-119,Delhi,Evening,one,Morning,Mumbai,Economy,15.17,7,5954
GO_FIRST,G8-113,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.75,7,5954
Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.5,7,5955
Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,7,5955
SpiceJet,SG-2976,Delhi,Evening,one,Night,Mumbai,Economy,4.5,7,5955
Indigo,6E-2083,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.42,7,5955
Indigo,6E-5018,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,7,5955
SpiceJet,SG-2976,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,7,5955
SpiceJet,SG-8483,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,7,6060
Indigo,6E-549,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,7,6165
Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,7,6165
AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,7,6349
GO_FIRST,G8-334,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,7,6532
GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,7,6532
Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,7,6585
Indigo,6E-2046,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,7,6585
Indigo,6E-2097,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.58,7,6638
Indigo,6E-2092,Delhi,Evening,one,Night,Mumbai,Economy,5.33,7,6932
Indigo,6E-282,Delhi,Morning,two_or_more,Evening,Mumbai,Economy,9.67,7,6953
Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,7,7110
Air_India,AI-481,Delhi,Morning,one,Night,Mumbai,Economy,14.75,7,7468
Air_India,AI-435,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.5,7,7468
Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.67,7,8948
Vistara,UK-637,Delhi,Evening,one,Morning,Mumbai,Economy,18.33,7,9105
Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,Economy,21.83,7,9105
GO_FIRST,G8-717,Delhi,Evening,one,Night,Mumbai,Economy,4.75,7,8869
AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,7,8869
Air_India,AI-9887,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.17,7,9000
Air_India,AI-469,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.83,7,9000
Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,7,9053
Indigo,6E-369,Delhi,Night,one,Morning,Mumbai,Economy,10.42,7,9263
Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Economy,24.75,7,9315
Indigo,6E-2168,Delhi,Evening,one,Night,Mumbai,Economy,4.42,7,9373
Indigo,6E-2373,Delhi,Afternoon,one,Evening,Mumbai,Economy,6,7,9373
Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7,7,9840
Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,Economy,8.25,7,9840
Vistara,UK-829,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.5,7,9840
Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Economy,17.92,7,9840
Vistara,UK-899,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,23.75,7,9840
Vistara,UK-871,Delhi,Night,one,Night,Mumbai,Economy,26.42,7,9840
Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,Economy,13.42,7,9893
Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.25,7,9893
Vistara,UK-829,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.5,7,9893
Air_India,AI-469,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.17,7,9590
Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Economy,12.58,7,9945
Vistara,UK-859,Delhi,Morning,one,Morning,Mumbai,Economy,23.58,7,9998
Indigo,6E-926,Delhi,Evening,one,Night,Mumbai,Economy,4.92,7,9861
Air_India,AI-483,Delhi,Evening,one,Evening,Mumbai,Economy,23.92,7,9905
Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,Economy,5.33,7,10260
Vistara,UK-879,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,7,10260
Indigo,6E-2154,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.08,7,9998
Indigo,6E-2154,Delhi,Morning,one,Evening,Mumbai,Economy,8.33,7,9998
Indigo,6E-2193,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.83,7,10349
Indigo,6E-2193,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33,7,10349
Indigo,6E-607,Delhi,Night,one,Morning,Mumbai,Economy,10.17,7,10349
Vistara,UK-683,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,25.58,7,10723
Air_India,AI-9843,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,7,10523
Air_India,AI-471,Delhi,Afternoon,one,Evening,Mumbai,Economy,4.58,7,10680
Air_India,AI-877,Delhi,Morning,one,Evening,Mumbai,Economy,6.42,7,10680
Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Economy,22.75,7,10680
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,7,10921
GO_FIRST,G8-2401,Delhi,Morning,one,Evening,Mumbai,Economy,8,7,11179
GO_FIRST,G8-1010,Delhi,Afternoon,one,Evening,Mumbai,Economy,5.83,7,11295
Air_India,AI-811,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.58,7,11310
Air_India,AI-485,Delhi,Early_Morning,one,Evening,Mumbai,Economy,10.92,7,11520
Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.92,7,11520
Indigo,6E-181,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.83,7,11573
Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8,7,11730
Vistara,UK-811,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.5,7,12150
Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,5.75,7,12150
Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,Economy,5.83,7,12150
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6,7,12150
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6.5,7,12150
Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,7.33,7,12150
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,7,12150
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,9.17,7,12150
Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,11.17,7,12150
Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Economy,11.58,7,12150
Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,11.67,7,12150
Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Economy,12.17,7,12150
Vistara,UK-809,Delhi,Evening,one,Morning,Mumbai,Economy,12.42,7,12150
Air_India,AI-453,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.83,7,11900
SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,7,12010
Indigo,6E-184,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.17,7,12098
Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,7,12150
Air_India,AI-502,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.08,7,12150
Air_India,AI-506,Delhi,Morning,one,Morning,Mumbai,Economy,22.83,7,12150
Air_India,AI-803,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.42,7,12150
Air_India,AI-479,Delhi,Night,one,Afternoon,Mumbai,Economy,16.5,7,12215
Air_India,AI-839,Delhi,Night,one,Night,Mumbai,Economy,26.5,7,12360
Vistara,UK-833,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.33,7,12990
Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,15.75,7,12990
Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,18.25,7,12990
Vistara,UK-835,Delhi,Evening,one,Afternoon,Mumbai,Economy,18.58,7,12990
Vistara,UK-837,Delhi,Evening,one,Afternoon,Mumbai,Economy,21.08,7,12990
Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,13.08,7,13095
Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,15.58,7,13095
Vistara,UK-839,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.5,7,13095
Indigo,6E-2102,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.08,7,12791
Air_India,AI-401,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11,7,12990
Air_India,AI-762,Delhi,Night,one,Afternoon,Mumbai,Economy,16.17,7,12990
Air_India,AI-764,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.5,7,12990
Air_India,AI-540,Delhi,Night,one,Evening,Mumbai,Economy,20.42,7,12990
Air_India,AI-537,Delhi,Evening,one,Evening,Mumbai,Economy,24.83,7,12990
Indigo,6E-7403,Delhi,Early_Morning,one,Evening,Mumbai,Economy,8.67,7,13279
Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,Economy,5,7,13988
Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Economy,23.83,7,13830
Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,Economy,27.17,7,13830
Air_India,AI-409,Delhi,Morning,one,Evening,Mumbai,Economy,7.25,7,14176
Vistara,UK-707,Delhi,Evening,one,Night,Mumbai,Economy,6,7,14565
Vistara,UK-737,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,7,14565
Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,Economy,9.08,7,14565
Indigo,6E-152,Delhi,Morning,one,Evening,Mumbai,Economy,7.67,7,14255
Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,7,14355
Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.25,7,14355
GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,7,14539
Air_India,AI-465,Delhi,Evening,one,Night,Mumbai,Economy,6.25,7,14670
Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Economy,8.92,7,14670
AirAsia,I5-721,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.5,7,14776
Air_India,AI-544,Delhi,Evening,one,Night,Mumbai,Economy,6.67,7,14880
Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,Economy,15.75,7,14880
AirAsia,I5-784,Delhi,Evening,one,Early_Morning,Mumbai,Economy,15.17,7,15244
Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Economy,14.17,7,15300
GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,7.5,7,15405
Air_India,AI-429,Delhi,Morning,one,Afternoon,Mumbai,Economy,30.08,7,15405
SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,7,15720
Vistara,UK-747,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.5,7,16455
GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,8.83,7,16193
Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.83,7,16665
Vistara,UK-705,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.5,7,18870
GO_FIRST,G8-213,Delhi,Morning,one,Evening,Mumbai,Economy,6.33,7,18959
Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.83,7,19395
Air_India,AI-885,Delhi,Morning,one,Evening,Mumbai,Economy,5.67,7,21075
Air_India,AI-429,Delhi,Morning,one,Evening,Mumbai,Economy,7.25,7,21180
Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11,7,21180
Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,11.5,7,21443
Vistara,UK-847,Delhi,Morning,one,Afternoon,Mumbai,Economy,27.58,7,24488
SpiceJet,SG-1091,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,8,5953
SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,8,5953
SpiceJet,SG-1089,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,8,5953
SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,8,5953
SpiceJet,SG-1061,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,8,5953
SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,8,5953
SpiceJet,SG-1063,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,8,5953
SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,8,5953
Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Economy,2.08,8,5955
Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,8,5955
Vistara,UK-993,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,8,5955
Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,8,5955
Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,8,5955
Vistara,UK-953,Delhi,Night,zero,Night,Mumbai,Economy,2.17,8,5955
Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,8,5955
Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,8,5955
Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,8,5955
Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,8,5955
Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,8,5955
Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,8,5955
GO_FIRST,G8-392,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,8,5954
GO_FIRST,G8-346,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,8,5954
GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,8,5954
GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,8,5954
Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,8,5955
Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,8,5955
Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,8,5955
Indigo,6E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,8,5955
Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,8,5955
AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,8,5956
Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Economy,2,8,5955
Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,8,5955
Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,8,5955
Air_India,AI-865,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,8,5955
Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,8,5955
Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25,8,5955
Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,8,5955
GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8,8,5954
GO_FIRST,G8-191,Delhi,Morning,one,Evening,Mumbai,Economy,8.92,8,5954
GO_FIRST,G8-237,Delhi,Afternoon,one,Night,Mumbai,Economy,9.25,8,5954
GO_FIRST,G8-266,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.75,8,5954
GO_FIRST,G8-103,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.33,8,5954
GO_FIRST,G8-101,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.5,8,5954
GO_FIRST,G8-113,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.75,8,5954
Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.5,8,5955
Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,8,5955
SpiceJet,SG-2976,Delhi,Evening,one,Night,Mumbai,Economy,4.5,8,5955
Indigo,6E-2097,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.58,8,5955
Indigo,6E-5018,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,8,5955
Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,Economy,2,8,6375
Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,8,6375
SpiceJet,SG-8483,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,8,6060
Indigo,6E-2046,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,8,6165
Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,8,6165
Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,8,6165
Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,8,6690
GO_FIRST,G8-334,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,8,6532
GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,8,6532
GO_FIRST,G8-330,Delhi,Night,zero,Night,Mumbai,Economy,2.25,8,6532
Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,8,6585
Indigo,6E-549,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,8,6585
Indigo,6E-2092,Delhi,Evening,one,Night,Mumbai,Economy,5.33,8,6932
Indigo,6E-926,Delhi,Evening,one,Night,Mumbai,Economy,4.92,8,7420
Air_India,AI-481,Delhi,Morning,one,Night,Mumbai,Economy,14.75,8,7468
Indigo,6E-2083,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.42,8,7908
Indigo,6E-184,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.17,8,8108
Air_India,AI-9843,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,8,8475
Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,2.25,8,8685
Vistara,UK-637,Delhi,Evening,one,Morning,Mumbai,Economy,18.33,8,9105
Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,Economy,21.83,8,9158
GO_FIRST,G8-717,Delhi,Evening,one,Night,Mumbai,Economy,4.75,8,8869
Indigo,6E-2193,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.83,8,8885
Indigo,6E-2168,Delhi,Evening,one,Night,Mumbai,Economy,4.42,8,8885
Indigo,6E-2193,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33,8,8885
Air_India,AI-9887,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.17,8,9000
Air_India,AI-469,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.17,8,9000
GO_FIRST,G8-719,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.25,8,9183
Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Economy,24.75,8,9315
Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,Economy,5.33,8,9840
Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7,8,9840
Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,Economy,8.25,8,9840
Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,Economy,13.42,8,9840
Vistara,UK-829,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.5,8,9840
Vistara,UK-879,Delhi,Evening,one,Morning,Mumbai,Economy,16.33,8,9840
Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Economy,17.92,8,9840
Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.25,8,9840
Vistara,UK-879,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,8,9840
Vistara,UK-899,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,23.75,8,9840
Vistara,UK-871,Delhi,Night,one,Night,Mumbai,Economy,26.42,8,9840
Vistara,UK-829,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.5,8,9840
Air_India,AI-469,Delhi,Early_Morning,one,Evening,Mumbai,Economy,10.5,8,9590
Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Economy,12.58,8,9945
Indigo,6E-152,Delhi,Morning,one,Evening,Mumbai,Economy,7.67,8,9861
Indigo,6E-369,Delhi,Night,one,Morning,Mumbai,Economy,10.42,8,9861
Indigo,6E-2373,Delhi,Afternoon,one,Evening,Mumbai,Economy,6,8,10003
Air_India,AI-471,Delhi,Afternoon,one,Evening,Mumbai,Economy,4.58,8,10050
SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,8,10260
Indigo,6E-5088,Delhi,Early_Morning,one,Evening,Mumbai,Economy,10.25,8,10523
Air_India,AI-877,Delhi,Morning,one,Evening,Mumbai,Economy,6.42,8,10680
Indigo,6E-2338,Delhi,Afternoon,one,Night,Mumbai,Economy,8,8,10733
Indigo,6E-2102,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.08,8,10838
GO_FIRST,G8-2401,Delhi,Morning,one,Evening,Mumbai,Economy,8,8,11179
GO_FIRST,G8-357,Delhi,Early_Morning,two_or_more,Evening,Mumbai,Economy,12.08,8,11295
Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8,8,11310
Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Economy,22.75,8,11310
Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,Economy,4.42,8,11835
AirAsia,I5-721,Delhi,Night,one,Morning,Mumbai,Economy,14,8,11520
